/home/cpsvision/cps843_project/Data/Images19/Images_1732597110992196_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597110992196_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597110992196_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111047612_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111047612_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111047612_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111097923_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111097923_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111097923_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111151289_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111151289_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111151289_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111210592_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111210592_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111210592_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_173259711126378_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711126378_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711126378_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_173259711133416_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711133416_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711133416_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_173259711138921_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711138921_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711138921_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111444965_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111444965_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111444965_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111515069_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111515069_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111515069_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111681239_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111681239_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111681239_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597111838276_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111838276_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597111838276_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597112003561_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112003561_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112003561_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597112163396_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112163396_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112163396_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597112421018_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112421018_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112421018_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597112683681_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112683681_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112683681_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597112939955_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112939955_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597112939955_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_173259711321295_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711321295_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_173259711321295_left.jpg,-0.5,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597113378842_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113378842_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113378842_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597113532299_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113532299_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113532299_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597113683734_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113683734_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113683734_left.jpg,0.0,0.8,0,24.152
/home/cpsvision/cps843_project/Data/Images19/Images_1732597113842144_center.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113842144_right.jpg,/home/cpsvision/cps843_project/Data/Images19/Images_1732597113842144_left.jpg,0.0,0.8,0,24.152
